sep=,
type,sourceName,sourceVersion,productType,device,startDate,endDate,activityType,duration,durationUnit,totalEnergyBurned,totalDistance,totalSwimmingStrokeCount,totalFlightsClimbed,HKExternalUUID,HKWeatherTemperature,HKTimeZone,HKWeatherHumidity,HKElevationAscended,HKIndoorWorkout,HKAverageMETs
HKWorkoutTypeIdentifier,Runkeeper,1885,"iPhone8,1",,2017-10-14 13:40:02 +0000,2017-10-14 14:12:59 +0000,Running,1976.999,sec,658.073 kcal,6401.66 m,,,9CA50DB1-AF3F-4CEF-BEDD-BE54FD25C16C,,,,,,
HKWorkoutTypeIdentifier,Runkeeper,1885,"iPhone8,1",,2017-10-15 12:39:51 +0000,2017-10-15 13:20:20 +0000,Running,2429.999,sec,787 kcal,7931.79 m,,,2850C96B-6251-4AD3-A781-0B7C9C804E2E,,,,,,
HKWorkoutTypeIdentifier,Runkeeper,1885,"iPhone8,1",,2017-10-16 20:21:13 +0000,2017-10-16 21:06:16 +0000,Running,2702.999,sec,892.042 kcal,8636.74 m,,,32AC6457-2720-47CC-B4D1-25BE17D77F99,,,,,,
HKWorkoutTypeIdentifier,Runkeeper,1885,"iPhone8,1",,2017-10-17 10:54:12 +0000,2017-10-17 11:24:16 +0000,Running,1803.999,sec,609.164 kcal,5869.48 m,,,89F53E52-3419-46D3-8881-B7D9D25D43BA,,,,,,
HKWorkoutTypeIdentifier,Runkeeper,1885,"iPhone8,1",,2017-10-21 13:29:31 +0000,2017-10-21 14:03:14 +0000,Running,2022.999,sec,673.242 kcal,6510.19 m,,,F1CFFD9F-D24C-49E1-AFE2-72B0C1A011DD,,,,,,
HKWorkoutTypeIdentifier,Runkeeper,1885,"iPhone8,1",,2017-10-28 14:06:43 +0000,2017-10-28 15:19:28 +0000,Running,4364.999,sec,1310.41 kcal,12899.1 m,,,EB3C79AF-1328-4F89-9D8B-CAC630F86017,,,,,,
HKWorkoutTypeIdentifier,Runkeeper,1885,"iPhone8,1",,2017-10-31 12:31:30 +0000,2017-10-31 13:01:45 +0000,Running,1814.999,sec,634.053 kcal,6143.27 m,,,FE89C498-ABFA-4CA2-8F51-3DD801E72D2B,,,,,,
HKWorkoutTypeIdentifier,Runkeeper,1885,"iPhone8,1",,2017-11-02 12:34:10 +0000,2017-11-02 13:04:19 +0000,Running,1808.999,sec,620.501 kcal,6010.52 m,,,26928E6B-AB84-4CB4-9265-64075E9111A3,,,,,,
HKWorkoutTypeIdentifier,Runkeeper,1885,"iPhone8,1",,2017-11-04 13:27:38 +0000,2017-11-04 14:04:44 +0000,Running,2225.999,sec,789.774 kcal,7665.75 m,,,F75FDEEB-EFBE-4A8C-A521-3BF661DF28C6,,,,,,
HKWorkoutTypeIdentifier,Runkeeper,1962,"iPhone8,1",,2017-11-09 14:20:20 +0000,2017-11-09 14:50:35 +0000,Running,1814.999,sec,595.988 kcal,6149.39 m,,,82312CEB-8353-43E4-A263-EA15AE565824,,,,,,
HKWorkoutTypeIdentifier,Runkeeper,1962,"iPhone8,1",,2017-11-11 16:01:01 +0000,2017-11-11 16:31:12 +0000,Running,1810.999,sec,619.327 kcal,6328.41 m,,,5D6A276E-DC37-426D-8886-DF67CA96E9E1,,,,,,
HKWorkoutTypeIdentifier,Runkeeper,1962,"iPhone8,1",,2017-11-14 14:03:25 +0000,2017-11-14 14:28:13 +0000,Running,1487.999,sec,506.152 kcal,5226.61 m,,,E09C8548-371D-46EF-8CAD-851AA5054179,,,,,,
HKWorkoutTypeIdentifier,Runkeeper,1962,"iPhone8,1",,2017-11-18 15:04:31 +0000,2017-11-18 16:14:32 +0000,Running,4200.999,sec,1334.66 kcal,13625.2 m,,,011AD671-CA85-423D-8ADD-B48F4E207871,,,,,,
HKWorkoutTypeIdentifier,Runkeeper,1962,"iPhone8,1",,2017-11-21 15:13:23 +0000,2017-11-21 16:08:22 +0000,Running,3298.999,sec,1026.98 kcal,10544.5 m,,,E9FB28AC-8A55-4C56-AF20-3668AD00204C,,,,,,
HKWorkoutTypeIdentifier,Runkeeper,1962,"iPhone8,1",,2017-11-23 16:46:00 +0000,2017-11-23 18:26:09 +0000,Running,6008.999,sec,1822.26 kcal,18780.9 m,,,8E86D7A1-CD99-4D9E-9DE4-B56C9A535FFF,,,,,,
HKWorkoutTypeIdentifier,Runkeeper,1962,"iPhone8,1",,2017-11-26 13:13:08 +0000,2017-11-26 13:47:17 +0000,Running,2048.999,sec,690.292 kcal,7043.71 m,,,F2E4C8AB-9B3C-42D8-8FCA-AAB80119ABD6,,,,,,
HKWorkoutTypeIdentifier,Runkeeper,1962,"iPhone8,1",,2017-11-28 15:31:21 +0000,2017-11-28 16:01:31 +0000,Running,1809.999,sec,619.658 kcal,6362.56 m,,,BC181B4B-DA70-4A10-8615-C24FB551FA29,,,,,,
HKWorkoutTypeIdentifier,Runkeeper,1962,"iPhone8,1",,2017-11-30 14:30:54 +0000,2017-11-30 15:01:47 +0000,Running,1852.999,sec,623.586 kcal,6387.27 m,,,05BFA47D-1C0B-42D4-8838-C07E5D95C0A4,,,,,,
HKWorkoutTypeIdentifier,Runkeeper,1962,"iPhone8,1",,2017-12-02 17:28:15 +0000,2017-12-02 18:10:33 +0000,Running,2537.999,sec,875.443 kcal,9010.32 m,,,55ACF387-2E75-4C76-838C-B5A03138A0FC,,,,,,
HKWorkoutTypeIdentifier,Runkeeper,1962,"iPhone8,1",,2017-12-13 17:56:40 +0000,2017-12-13 18:14:46 +0000,Running,1086.9869017601013,sec,354.553 kcal,3568.29 m,,,F315F422-ED2F-43D0-8B0B-998B6A213BFF,,,,,,
HKWorkoutTypeIdentifier,Runkeeper,2086,"iPhone8,1",,2018-01-03 22:09:41 +0000,2018-01-03 22:18:02 +0000,Running,500.999,sec,161.57 kcal,1619.93 m,,,3BE932A6-C33B-4E73-839C-7573274CDA46,,,,,,
HKWorkoutTypeIdentifier,Runkeeper,2086,"iPhone8,1",,2018-01-05 20:43:09 +0000,2018-01-05 20:51:15 +0000,Running,485.999,sec,158.808 kcal,1584.62 m,,,689F2AA7-BEA1-4F07-B4DE-EABFC099AC51,,,,,,
HKWorkoutTypeIdentifier,Runkeeper,2086,"iPhone8,1",,2018-01-07 21:46:03 +0000,2018-01-07 21:56:37 +0000,Running,633.999,sec,210.214 kcal,2099.02 m,,,FA8CCD15-D893-4E4B-B6C7-04CFCE71E443,,,,,,
HKWorkoutTypeIdentifier,Runkeeper,2086,"Watch3,4","<<HKDevice: 0x28327e0d0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:4.1>",2018-01-10 20:58:53 +0000,2018-01-10 21:14:29 +0000,Running,933.1113450527191,sec,239.223 kcal,3129.59 m,,,61BA7C2A-80FC-4682-BFC9-FCF01D9C96BF,,,,,,
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,4.2,"Watch3,4",,2018-01-11 20:01:53 +0000,2018-01-11 20:26:18 +0000,Running,1462.4192159175873,sec,376.549 kcal,4604.01 m,,,,,,,,,
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,4.2,"Watch3,4",,2018-01-13 17:16:49 +0000,2018-01-13 17:32:26 +0000,Running,930.7376670837402,sec,248.442 kcal,3235.25 m,,,,,,,,,
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,4.2,"Watch3,4",,2018-01-18 13:55:46 +0000,2018-01-18 14:29:39 +0000,Running,1806.7847080230713,sec,431.491 kcal,5571.36 m,,,,,,,,,
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,4.2,"Watch3,4",,2018-01-20 15:16:42 +0000,2018-01-20 15:46:54 +0000,Running,1693.661712884903,sec,396.056 kcal,5198.61 m,,,,,,,,,
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,4.2,"Watch3,4",,2018-01-27 17:17:01 +0000,2018-01-27 18:20:13 +0000,Running,3613.8731858730316,sec,888.872 kcal,11206.8 m,,,,,,,,,
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,4.2.2,"Watch3,4",,2018-01-31 21:19:57 +0000,2018-01-31 21:49:22 +0000,Running,1719.241268992424,sec,419.953 kcal,5497.75 m,,,,,,,,,
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,4.2.2,"Watch3,4",,2018-02-10 17:44:23 +0000,2018-02-10 18:09:53 +0000,Running,1446.3739602565765,sec,371.503 kcal,4778.93 m,,,,,,,,,
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,4.2.2,"Watch3,4",,2018-02-18 18:36:09 +0000,2018-02-18 19:08:02 +0000,Running,1661.9398909807205,sec,441.545 kcal,5579.83 m,,,,,,,,,
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,4.2.2,"Watch3,4",,2018-02-24 12:28:32 +0000,2018-02-24 12:43:39 +0000,Running,878.9245760440826,sec,229.784 kcal,3028.01 m,,,,,,,,,
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,4.2.2,"Watch3,4",,2018-02-24 13:08:23 +0000,2018-02-24 13:18:42 +0000,Running,592.8702828884125,sec,147.529 kcal,1931.68 m,,,,,,,,,
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,4.2.2,"Watch3,4",,2018-02-25 21:04:56 +0000,2018-02-25 21:26:55 +0000,Running,1211.3224917650223,sec,330.383 kcal,4163.23 m,,,,,,,,,
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,4.2.2,"Watch3,4",,2018-02-25 21:43:29 +0000,2018-02-25 22:01:43 +0000,Running,1004.4182040691376,sec,260.184 kcal,3286.11 m,,,,40 degF,America/New_York,9600 %,,,
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,4.2.3,"Watch3,4",,2018-03-12 11:24:01 +0000,2018-03-12 11:45:58 +0000,Running,1301.3994768857956,sec,324.253 kcal,4204.08 m,,,,,,,,,
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,4.2.3,"Watch3,4",,2018-03-31 20:28:41 +0000,2018-03-31 21:02:57 +0000,Running,1704.6200639009476,sec,423.561 kcal,5305.37 m,,,,,,,,,
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,4.2.3,"Watch3,4",,2018-04-05 18:04:32 +0000,2018-04-05 18:33:01 +0000,Running,1564.0188950300217,sec,381.851 kcal,4851.24 m,,,,,,,,,
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,4.2.3,"Watch3,4",,2018-04-05 18:39:03 +0000,2018-04-05 18:41:10 +0000,Running,126.00315690040588,sec,27.469 kcal,355.337 m,,,,,,,,,
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,4.2.3,"Watch3,4",,2018-04-14 15:13:31 +0000,2018-04-14 15:39:05 +0000,Running,1521.412915110588,sec,355.081 kcal,4836.99 m,,,,,,,,,
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,4.2.3,"Watch3,4",,2018-04-21 16:19:03 +0000,2018-04-21 16:50:39 +0000,Running,1800.5632292032242,sec,415.976 kcal,5652.7 m,,,,,,,,,
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,4.3,"Watch3,4",,2018-04-29 17:40:40 +0000,2018-04-29 18:13:28 +0000,Running,1965.842442035675,sec,457.157 kcal,6452.26 m,,,,,,,,,
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,4.3,"Watch3,4",,2018-05-02 10:20:21 +0000,2018-05-02 10:56:52 +0000,Running,1741.5223771333694,sec,390.989 kcal,5510.03 m,,,,,,,,,
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,4.3,"Watch3,4",,2018-05-06 17:46:24 +0000,2018-05-06 18:18:52 +0000,Running,1866.2876851558685,sec,414.068 kcal,5944.04 m,,,,,,,,,
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,4.3,"Watch3,4",,2018-05-13 16:39:13 +0000,2018-05-13 17:23:20 +0000,Running,2548.0542212724686,sec,567.224 kcal,8086.72 m,,,,,,,,,
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,4.3,"Watch3,4",,2018-05-20 14:55:18 +0000,2018-05-20 15:45:33 +0000,Running,2371.8773815631866,sec,509.952 kcal,7250.51 m,,,,,,,,,
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,4.3,"Watch3,4",,2018-05-26 19:58:27 +0000,2018-05-26 20:31:15 +0000,Running,1693.4391697645187,sec,357.387 kcal,5156.16 m,,,,,,,,,
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,4.3,"Watch3,4",,2018-05-30 10:20:20 +0000,2018-05-30 10:54:22 +0000,Running,1963.0254290103912,sec,399.849 kcal,4843.11 m,,,,,,,,,
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,4.3.1,"Watch3,4",,2018-06-16 20:49:02 +0000,2018-06-16 21:21:17 +0000,Running,1864.1667289733887,sec,411.575 kcal,5923.08 m,,,,,,,,,
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,4.3.1,"Watch3,4",,2018-06-23 16:39:34 +0000,2018-06-23 17:08:46 +0000,Running,1721.1315438747406,sec,398.188 kcal,5659.46 m,,,,,,,,,
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,4.3.1,"Watch3,4",,2018-07-11 23:09:59 +0000,2018-07-11 23:36:44 +0000,Running,1538.1772239208221,sec,359.554 kcal,4866.35 m,,,,,,,,,
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,4.3.1,"Watch3,4",,2018-07-12 23:15:13 +0000,2018-07-12 23:44:34 +0000,Running,1753.4897409677505,sec,252.658 kcal,3458.55 m,,,,,,,,,
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,4.3.1,"Watch3,4",,2018-07-14 00:28:29 +0000,2018-07-14 00:54:21 +0000,Running,935.1413198709488,sec,151.253 kcal,2113.96 m,,,,,,,,,
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,4.3.1,"Watch3,4",,2018-07-14 01:11:38 +0000,2018-07-14 01:26:03 +0000,Running,854.1544489860535,sec,107.817 kcal,1757.24 m,,,,,,,,,
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,4.3.1,"Watch3,4",,2018-07-16 23:11:03 +0000,2018-07-16 23:46:23 +0000,Running,2120.114716887474,sec,474.547 kcal,6587.03 m,,,,,,,,,
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,4.3.1,"Watch3,4",,2018-07-18 16:07:13 +0000,2018-07-18 16:59:27 +0000,Running,2078.4922567605972,sec,287.706 kcal,4248.8 m,,,,,,,,,
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,4.3.1,"Watch3,4",,2018-07-19 21:53:22 +0000,2018-07-19 22:38:59 +0000,Running,2736.3261049985886,sec,611.811 kcal,8193.07 m,,,,,,,,,
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,4.3.2,"Watch3,4",,2018-07-23 01:17:49 +0000,2018-07-23 02:04:41 +0000,Running,2812.5104180574417,sec,595.636 kcal,8172.86 m,,,,,,,,,
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,4.3.2,"Watch3,4",,2018-08-06 23:19:03 +0000,2018-08-06 23:54:00 +0000,Running,1998.068705201149,sec,429.717 kcal,6064.39 m,,,,,,,,,
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,4.3.2,"Watch3,4",,2018-08-11 15:37:48 +0000,2018-08-11 16:10:07 +0000,Running,1748.8154081106186,sec,447.446 kcal,5767.85 m,,,,,,,,,
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,4.3.2,"Watch3,4",,2018-08-18 18:33:31 +0000,2018-08-18 19:35:45 +0000,Running,3454.5751081705093,sec,737.143 kcal,10405.8 m,,,,,,,,,
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,4.3.2,"Watch3,4",,2018-08-22 15:10:38 +0000,2018-08-22 15:43:19 +0000,Running,1866.606575012207,sec,418.052 kcal,5979.54 m,,,,,,,,,
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,4.3.2,"Watch3,4",,2018-08-25 16:25:34 +0000,2018-08-25 17:41:42 +0000,Running,3414.5796279907227,sec,732.107 kcal,10538 m,,,,,,,,,
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,4.3.2,"Watch3,4",,2018-08-27 17:34:44 +0000,2018-08-27 18:13:26 +0000,Running,2149.518429875374,sec,449.703 kcal,6467.69 m,,,,,,,,,
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,4.3.2,"Watch3,4",,2018-09-08 17:38:41 +0000,2018-09-08 18:24:49 +0000,Running,2768.487550973892,sec,630.457 kcal,8891.41 m,,,,,,,,,
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,4.3.2,"Watch3,4",,2018-09-13 14:33:40 +0000,2018-09-13 15:19:47 +0000,Running,2748.70557308197,sec,537.968 kcal,7757.26 m,,,,,,,,,
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,4.3.2,"Watch3,4",,2018-09-16 16:08:20 +0000,2018-09-16 17:03:20 +0000,Running,3107.926901936531,sec,671.289 kcal,9710.05 m,,,,,,,,,
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,5.0,"Watch3,4","<<HKDevice: 0x28327ff20>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.0>",2018-09-19 16:32:13 +0000,2018-09-19 16:56:33 +0000,Running,1283.198811531067,sec,394.766 kcal,4858.79 m,,,,,,,1314 cm,0,
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,5.0,"Watch3,4","<<HKDevice: 0x28327ff20>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.0>",2018-09-23 17:12:27 +0000,2018-09-23 18:00:09 +0000,Running,2729.107447743416,sec,814.807 kcal,9719.9 m,,,,,,,5603 cm,0,
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,5.0.1,"Watch3,4","<<HKDevice: 0x28327eda0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.0.1>",2018-09-30 17:52:02 +0000,2018-09-30 18:40:59 +0000,Running,2798.311630964279,sec,857.588 kcal,9712.84 m,,,,69 degF,America/New_York,4100 %,5948 cm,0,
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,5.0.1,"Watch3,4","<<HKDevice: 0x28327eda0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.0.1>",2018-10-07 17:41:38 +0000,2018-10-07 18:40:39 +0000,Running,3398.493974685669,sec,1021.15 kcal,11292.8 m,,,,77 degF,America/New_York,7000 %,5769 cm,0,
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,5.0.1,"Watch3,4","<<HKDevice: 0x28327eda0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.0.1>",2018-10-10 16:13:44 +0000,2018-10-10 16:36:26 +0000,Running,1345.5812811851501,sec,426.354 kcal,4859.47 m,,,,,,,2519 cm,0,
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,5.0.1,"Watch3,4","<<HKDevice: 0x28327eda0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.0.1>",2018-10-14 17:56:27 +0000,2018-10-14 19:32:04 +0000,Running,5521.689075827599,sec,1573.55 kcal,17737.2 m,,,,57 degF,America/New_York,5200 %,4363 cm,0,
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,5.0.1,"Watch3,4","<<HKDevice: 0x28327eda0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.0.1>",2018-10-21 17:35:44 +0000,2018-10-21 18:08:35 +0000,Running,1819.6260221004486,sec,525.617 kcal,6462.21 m,,,,,,,4806 cm,0,
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,5.0.1,"Watch3,4","<<HKDevice: 0x28327eda0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.0.1>",2018-10-28 18:10:24 +0000,2018-10-28 19:32:33 +0000,Running,4759.161731958389,sec,1324.88 kcal,16115.2 m,,,,50 degF,America/New_York,8000 %,5291 cm,0,
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,5.0.1,"Watch3,4","<<HKDevice: 0x28327eda0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.0.1>",2018-11-01 18:08:51 +0000,2018-11-01 18:53:44 +0000,Running,2618.3179067373276,sec,705.406 kcal,8057.71 m,,,,,,,2500 cm,0,
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,5.0.1,"Watch3,4","<<HKDevice: 0x28327eda0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.0.1>",2018-11-04 18:10:40 +0000,2018-11-04 19:30:34 +0000,Running,4668.463358163834,sec,1276.02 kcal,16196 m,,,,,,,6784 cm,0,
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,5.0.1,"Watch3,4","<<HKDevice: 0x28327eda0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.0.1>",2018-11-07 17:10:26 +0000,2018-11-07 17:57:02 +0000,Running,2748.143587589264,sec,820.198 kcal,9849.89 m,,,,,,,5580 cm,0,
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,5.1.1,"Watch3,4","<<HKDevice: 0x28320bb60>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.1.1>",2018-11-11 18:53:32 +0000,2018-11-11 20:17:20 +0000,Running,4913.844201683998,sec,1419.43 kcal,17718.2 m,,,,,,,6788 cm,0,
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,5.1.1,"Watch3,4","<<HKDevice: 0x28320bb60>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.1.1>",2018-11-14 17:22:40 +0000,2018-11-14 17:55:24 +0000,Running,1739.6899769306183,sec,534.869 kcal,6594.1 m,,,,,,,5422 cm,0,
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,5.1.1,"Watch3,4","<<HKDevice: 0x28320bb60>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.1.1>",2018-11-17 18:16:05 +0000,2018-11-17 19:51:19 +0000,Running,5582.1534913778305,sec,1555.7 kcal,19346.7 m,,,,,,,4751 cm,0,
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,5.1.1,"Watch3,4","<<HKDevice: 0x28320bb60>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.1.1>",2018-12-12 13:40:46 +0000,2018-12-12 14:13:39 +0000,Running,1972.6468615531921,sec,604.901 kcal,6539.85 m,,,,,,,,0,
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,5.1.1,"Watch3,4","<<HKDevice: 0x28320bb60>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.1.1>",2018-12-16 22:28:46 +0000,2018-12-16 23:01:04 +0000,Running,1937.8446490764618,sec,569.09 kcal,5994.28 m,,,,,,,7758 cm,0,
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,5.1.2,"Watch3,4","<<HKDevice: 0x28327c8c0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.1.2>",2018-12-20 00:07:48 +0000,2018-12-20 00:45:55 +0000,Running,2285.750695347786,sec,680.701 kcal,7148.11 m,,,,,,,10227 cm,0,
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,5.1.2,"Watch3,4","<<HKDevice: 0x28327c8c0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.1.2>",2018-12-25 17:34:45 +0000,2018-12-25 18:07:46 +0000,Running,1779.3910061120987,sec,487.646 kcal,5344.22 m,,,,,,,7706 cm,0,
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,5.1.2,"Watch3,4","<<HKDevice: 0x28327c8c0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.1.2>",2018-12-27 22:26:11 +0000,2018-12-27 23:01:25 +0000,Running,2113.3183109760284,sec,594.852 kcal,6477.96 m,,,,,,,10504 cm,0,
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,5.1.3,"Watch3,4","<<HKDevice: 0x28327c910>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.1.3>",2019-02-03 19:50:37 +0000,2019-02-03 20:26:10 +0000,Running,2014.8115357160568,sec,569.383 kcal,6482.32 m,,,,,,,4361 cm,0,
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,5.1.3,"Watch3,4","<<HKDevice: 0x28327c910>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.1.3>",2019-02-06 17:15:38 +0000,2019-02-06 17:48:58 +0000,Running,1960.4448016881943,sec,580.054 kcal,6452.43 m,,,,,,,4438 cm,0,
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,5.1.3,"Watch3,4","<<HKDevice: 0x28327c910>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.1.3>",2019-03-13 17:06:02 +0000,2019-03-13 17:45:57 +0000,Running,2252.0412858724594,sec,630.508 kcal,6912.18 m,,,,,,,4721 cm,0,
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,5.1.3,"Watch3,4","<<HKDevice: 0x28327c910>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.1.3>",2019-03-16 17:36:39 +0000,2019-03-16 18:31:01 +0000,Running,3240.9742854833603,sec,918.907 kcal,9901.34 m,,,,48 degF,America/New_York,3700 %,6818 cm,0,
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,5.1.3,"Watch3,4","<<HKDevice: 0x28327c910>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.1.3>",2019-03-24 17:03:56 +0000,2019-03-24 17:55:27 +0000,Running,2873.1250941753387,sec,854.229 kcal,9735.22 m,,,,54 degF,America/New_York,2400 %,5936 cm,0,
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,5.1.3,"Watch3,4","<<HKDevice: 0x28327c910>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.1.3>",2019-03-27 17:08:38 +0000,2019-03-27 18:03:28 +0000,Running,3029.784411549568,sec,871.744 kcal,10245.6 m,,,,42 degF,America/New_York,2500 %,5111 cm,0,
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,5.1.3,"Watch3,4","<<HKDevice: 0x28327c910>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.1.3>",2019-04-03 16:53:59 +0000,2019-04-03 17:50:14 +0000,Running,3125.6178476810455,sec,919.808 kcal,10310.9 m,,,,53 degF,America/New_York,4900 %,4977 cm,0,
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,5.1.3,"Watch3,4","<<HKDevice: 0x28327c910>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.1.3>",2019-04-06 18:37:36 +0000,2019-04-06 19:55:08 +0000,Running,4353.533158898354,sec,1249.13 kcal,13648.6 m,,,,65 degF,America/New_York,4400 %,6172 cm,0,
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,5.1.3,"Watch3,4","<<HKDevice: 0x28327c910>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.1.3>",2019-04-10 18:06:55 +0000,2019-04-10 19:01:46 +0000,Running,3072.245864748955,sec,853.015 kcal,10266 m,,,,,,,3719 cm,0,
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,5.1.3,"Watch3,4","<<HKDevice: 0x28327c910>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,4, software:5.1.3>",2019-04-13 19:14:31 +0000,2019-04-13 20:31:49 +0000,Running,4133.793034076691,sec,1214.24 kcal,13048.5 m,,,,,,,6295 cm,0,
